"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"AntsAlf100-200.nlogo"
"experiment"
"12/10/2024 22:18:27:974 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","population","diffusion-rate","evaporation-rate","[step]","total-food"
"43184","125","42","76","200","51"
"43187","125","42","76","200","52"
"43186","125","42","76","200","40"
"43188","125","42","76","200","51"
"43192","125","42","77","200","57"
"43190","125","42","76","200","58"
"43189","125","42","76","200","45"
"43191","125","42","77","200","40"
"43193","125","42","77","200","42"
"43196","125","42","77","200","59"
"43195","125","42","77","200","53"
"43200","125","42","77","200","43"
"43194","125","42","77","200","58"
"43197","125","42","77","200","46"
"43199","125","42","77","200","48"
"43198","125","42","77","200","53"
"43202","125","42","78","200","53"
"43201","125","42","78","200","39"
"43203","125","42","78","200","48"
"43205","125","42","78","200","44"
"43209","125","42","78","200","40"
"43210","125","42","78","200","49"
"43211","125","42","79","200","38"
"43204","125","42","78","200","41"
"43207","125","42","78","200","54"
"43208","125","42","78","200","44"
"43206","125","42","78","200","49"
"43212","125","42","79","200","54"
"43217","125","42","79","200","43"
"43215","125","42","79","200","47"
"43214","125","42","79","200","45"
"43213","125","42","79","200","50"
"43216","125","42","79","200","48"
"43218","125","42","79","200","53"
"43219","125","42","79","200","48"
"43220","125","42","79","200","53"
"43222","125","42","80","200","48"
"43221","125","42","80","200","43"
"43223","125","42","80","200","44"
"43224","125","42","80","200","52"
"43225","125","42","80","200","51"
"43226","125","42","80","200","55"
"43227","125","42","80","200","49"
"43228","125","42","80","200","49"
"43229","125","42","80","200","51"
"43230","125","42","80","200","48"
"43231","125","42","81","200","49"
"43234","125","42","81","200","49"
"43233","125","42","81","200","42"
"43232","125","42","81","200","53"
"43236","125","42","81","200","51"
"43238","125","42","81","200","50"
"43237","125","42","81","200","49"
"43239","125","42","81","200","54"
"43235","125","42","81","200","46"
"43240","125","42","81","200","46"
"43241","125","42","82","200","51"
"43242","125","42","82","200","52"
"43243","125","42","82","200","42"
"43245","125","42","82","200","48"
"43244","125","42","82","200","47"
"43246","125","42","82","200","45"
"43247","125","42","82","200","45"
"43251","125","42","83","200","57"
"43248","125","42","82","200","45"
"43252","125","42","83","200","54"
"43253","125","42","83","200","52"
"43254","125","42","83","200","52"
"43249","125","42","82","200","43"
"43250","125","42","82","200","46"
"43255","125","42","83","200","54"
"43257","125","42","83","200","44"
"43260","125","42","83","200","46"
"43256","125","42","83","200","51"
"43258","125","42","83","200","47"
"43261","125","42","84","200","59"
"43259","125","42","83","200","59"
"43266","125","42","84","200","45"
"43264","125","42","84","200","50"
"43267","125","42","84","200","49"
"43262","125","42","84","200","42"
"43268","125","42","84","200","44"
"43265","125","42","84","200","50"
"43263","125","42","84","200","48"
"43269","125","42","84","200","54"
"43271","125","42","85","200","50"
"43273","125","42","85","200","40"
"43270","125","42","84","200","53"
"43276","125","42","85","200","48"
"43272","125","42","85","200","54"
"43274","125","42","85","200","46"
"43275","125","42","85","200","53"
"43277","125","42","85","200","51"
"43278","125","42","85","200","52"
"43279","125","42","85","200","49"
"43280","125","42","85","200","49"
"43281","125","42","86","200","48"
"43282","125","42","86","200","48"
"43283","125","42","86","200","49"
"43284","125","42","86","200","44"
"43287","125","42","86","200","45"
"43286","125","42","86","200","47"
"43285","125","42","86","200","50"
"43289","125","42","86","200","59"
"43291","125","42","87","200","40"
"43292","125","42","87","200","49"
"43290","125","42","86","200","61"
"43288","125","42","86","200","50"
"43294","125","42","87","200","50"
"43293","125","42","87","200","48"
"43295","125","42","87","200","44"
"43296","125","42","87","200","46"
"43298","125","42","87","200","47"
"43297","125","42","87","200","44"
"43299","125","42","87","200","59"
"43301","125","42","88","200","61"
"43300","125","42","87","200","43"
"43304","125","42","88","200","54"
"43302","125","42","88","200","52"
"43303","125","42","88","200","41"
"43309","125","42","88","200","47"
"43306","125","42","88","200","54"
"43305","125","42","88","200","53"
"43307","125","42","88","200","44"
"43311","125","42","89","200","53"
"43312","125","42","89","200","59"
"43310","125","42","88","200","57"
"43313","125","42","89","200","54"
"43308","125","42","88","200","57"
"43316","125","42","89","200","50"
"43314","125","42","89","200","51"
"43315","125","42","89","200","48"
"43317","125","42","89","200","42"
"43318","125","42","89","200","36"
"43321","125","42","90","200","49"
"43325","125","42","90","200","52"
"43319","125","42","89","200","45"
"43326","125","42","90","200","47"
"43322","125","42","90","200","51"
"43323","125","42","90","200","46"
"43324","125","42","90","200","48"
"43320","125","42","89","200","50"
"43328","125","42","90","200","61"
"43327","125","42","90","200","53"
"43330","125","42","90","200","48"
"43329","125","42","90","200","44"
"43331","125","42","91","200","53"
"43332","125","42","91","200","53"
"43334","125","42","91","200","53"
"43335","125","42","91","200","53"
"43333","125","42","91","200","47"
"43336","125","42","91","200","48"
"43338","125","42","91","200","51"
"43337","125","42","91","200","57"
"43343","125","42","92","200","48"
"43339","125","42","91","200","56"
"43340","125","42","91","200","55"
"43341","125","42","92","200","53"
"43342","125","42","92","200","59"
"43345","125","42","92","200","51"
"43344","125","42","92","200","52"
"43347","125","42","92","200","55"
"43348","125","42","92","200","68"
"43346","125","42","92","200","62"
"43349","125","42","92","200","61"
"43350","125","42","92","200","56"
"43352","125","42","93","200","55"
"43353","125","42","93","200","45"
"43351","125","42","93","200","47"
"43355","125","42","93","200","56"
"43354","125","42","93","200","55"
"43356","125","42","93","200","59"
"43358","125","42","93","200","40"
"43357","125","42","93","200","54"
"43360","125","42","93","200","50"
"43361","125","42","94","200","54"
"43359","125","42","93","200","54"
"43362","125","42","94","200","59"
"43366","125","42","94","200","48"
"43363","125","42","94","200","56"
"43367","125","42","94","200","60"
"43365","125","42","94","200","49"
"43368","125","42","94","200","70"
"43364","125","42","94","200","53"
"43370","125","42","94","200","58"
"43369","125","42","94","200","48"
"43375","125","42","95","200","60"
"43371","125","42","95","200","58"
"43372","125","42","95","200","42"
"43373","125","42","95","200","60"
"43374","125","42","95","200","58"
"43376","125","42","95","200","53"
"43377","125","42","95","200","57"
"43379","125","42","95","200","50"
"43381","125","42","96","200","58"
"43382","125","42","96","200","59"
"43378","125","42","95","200","41"
"43380","125","42","95","200","62"
"43383","125","42","96","200","48"
"43385","125","42","96","200","53"
"43387","125","42","96","200","60"
"43386","125","42","96","200","60"
"43384","125","42","96","200","56"
"43389","125","42","96","200","48"
"43388","125","42","96","200","52"
"43391","125","42","97","200","54"
"43390","125","42","96","200","49"
"43394","125","42","97","200","44"
"43392","125","42","97","200","57"
"43395","125","42","97","200","47"
"43393","125","42","97","200","58"
"43396","125","42","97","200","55"
"43399","125","42","97","200","60"
"43398","125","42","97","200","57"
"43397","125","42","97","200","51"
"43400","125","42","97","200","55"
"43401","125","42","98","200","51"
"43402","125","42","98","200","60"
"43404","125","42","98","200","51"
"43405","125","42","98","200","54"
"43406","125","42","98","200","56"
"43408","125","42","98","200","54"
"43407","125","42","98","200","61"
"43403","125","42","98","200","53"
"43410","125","42","98","200","53"
"43409","125","42","98","200","60"
"43413","125","42","99","200","54"
"43412","125","42","99","200","55"
"43411","125","42","99","200","67"
"43416","125","42","99","200","57"
"43414","125","42","99","200","52"
"43415","125","42","99","200","61"
"43417","125","42","99","200","56"
"43422","125","42","100","200","58"
"43421","125","42","100","200","62"
"43419","125","42","99","200","56"
"43423","125","42","100","200","59"
"43418","125","42","99","200","56"
"43425","125","42","100","200","59"
"43420","125","42","99","200","53"
"43427","125","42","100","200","62"
"43428","125","42","100","200","56"
"43426","125","42","100","200","56"
"43424","125","42","100","200","60"
"43430","125","42","100","200","60"
"43429","125","42","100","200","68"
"43433","125","43","0","200","93"
"43431","125","43","0","200","83"
"43432","125","43","0","200","95"
"43434","125","43","0","200","105"
"43439","125","43","0","200","80"
"43435","125","43","0","200","92"
"43436","125","43","0","200","90"
"43437","125","43","0","200","81"
"43441","125","43","1","200","99"
"43442","125","43","1","200","89"
"43438","125","43","0","200","77"
"43440","125","43","0","200","88"
"43443","125","43","1","200","89"
"43445","125","43","1","200","102"
"43444","125","43","1","200","102"
"43447","125","43","1","200","81"
"43446","125","43","1","200","95"
"43448","125","43","1","200","91"
"43449","125","43","1","200","89"
"43450","125","43","1","200","107"
"43451","125","43","2","200","103"
"43455","125","43","2","200","89"
"43453","125","43","2","200","98"
"43456","125","43","2","200","85"
"43452","125","43","2","200","94"
"43454","125","43","2","200","96"
"43458","125","43","2","200","96"
"43457","125","43","2","200","100"
"43460","125","43","2","200","106"
"43459","125","43","2","200","104"
"43462","125","43","3","200","105"
"43461","125","43","3","200","114"
"43466","125","43","3","200","96"
"43463","125","43","3","200","91"
"43464","125","43","3","200","109"
"43465","125","43","3","200","104"
"43467","125","43","3","200","105"
"43468","125","43","3","200","83"
"43470","125","43","3","200","116"
"43475","125","43","4","200","121"
"43469","125","43","3","200","104"
"43471","125","43","4","200","105"
"43472","125","43","4","200","77"
"43473","125","43","4","200","99"
"43476","125","43","4","200","95"
"43474","125","43","4","200","99"
"43477","125","43","4","200","91"
"43479","125","43","4","200","102"
"43481","125","43","5","200","105"
"43480","125","43","4","200","103"
"43478","125","43","4","200","108"
"43482","125","43","5","200","96"
"43483","125","43","5","200","104"
"43484","125","43","5","200","88"
"43485","125","43","5","200","105"
"43486","125","43","5","200","109"
"43487","125","43","5","200","75"
"43489","125","43","5","200","98"
"43493","125","43","6","200","101"
"43488","125","43","5","200","93"
"43490","125","43","5","200","107"
"43491","125","43","6","200","93"
"43492","125","43","6","200","92"
"43494","125","43","6","200","115"
"43500","125","43","6","200","119"
"43499","125","43","6","200","111"
"43495","125","43","6","200","71"
"43498","125","43","6","200","124"
"43496","125","43","6","200","122"
"43497","125","43","6","200","78"
"43502","125","43","7","200","72"
"43501","125","43","7","200","76"
"43505","125","43","7","200","100"
"43503","125","43","7","200","96"
"43504","125","43","7","200","109"
"43506","125","43","7","200","83"
"43507","125","43","7","200","112"
"43510","125","43","7","200","93"
"43508","125","43","7","200","101"
"43509","125","43","7","200","108"
"43511","125","43","8","200","83"
"43512","125","43","8","200","109"
"43517","125","43","8","200","113"
